Wikidata Page,Name,Residence,Longitude,Latitude,Gender
http://www.wikidata.org/entity/Q43393701,Donald McKulkie,Durnamuck,-5.348386,57.877526,Male
http://www.wikidata.org/entity/Q43393797,Samwell Blak,Dumfries,-3.616666666,55.06666667,Male
http://www.wikidata.org/entity/Q43393803,John Wauch,Linlithgow,-3.610555555,55.97527778,Male
http://www.wikidata.org/entity/Q43393823,James McPhee,Kingarth,-5.03333,55.75,Male
http://www.wikidata.org/entity/Q43393839,John Macgregor,Greenock,-4.766666666,55.95,Male
http://www.wikidata.org/entity/Q43393925,Donald Moir,Ross and Cromarty,-5,57.66666667,Male
http://www.wikidata.org/entity/Q43393927,John Broune,Bowerhouse,-2.804606,55.747767,Male
http://www.wikidata.org/entity/Q43393942,Robert Acreskine,Borthwick,-3.0112,55.8251,Male
http://www.wikidata.org/entity/Q43394016,William Knox,Kirkliston,-3.4,55.95,Male
http://www.wikidata.org/entity/Q43394077,John Wilson,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43394087,Jon Bayne,"Nigg, Highland",-4.009,57.719,Male
http://www.wikidata.org/entity/Q43394147,Robert Simpson,Lasswade,-3.11667,55.8833,Male
http://www.wikidata.org/entity/Q43394149,James Hall,Aberdeen,-2.1,57.15,Male
http://www.wikidata.org/entity/Q43394165,John Patowne,Dysart,-3.12538,56.12557,Male
http://www.wikidata.org/entity/Q43390559,James Hugo,Borthwick,-3.0112,55.8251,Male
http://www.wikidata.org/entity/Q43393898,Robert Crafford,Fisherrow,-3.0583,55.9463,Male
http://www.wikidata.org/entity/Q43393941,John Steill,Ormiston,-2.94306,55.9122,Male
http://www.wikidata.org/entity/Q43393965,Nicoles Wichtman,Crichton,-2.98249,55.8471,Male
http://www.wikidata.org/entity/Q43394082,William Murray,Leith,-3.17005,55.9801,Male
http://www.wikidata.org/entity/Q43394808,John McKie,Craigie,-4.49413,55.56112,Male
http://www.wikidata.org/entity/Q43391902,John Cristie,Eyemouth,-2.090555555,55.86944444,Male
http://www.wikidata.org/entity/Q43391912,Poile Watson,Walls & Sandness,-1.589111,60.264899,Male
http://www.wikidata.org/entity/Q43392090,Patrick Dyet,Dunbar,-2.522777777,55.99833333,Male
http://www.wikidata.org/entity/Q43392582,William Watt,Westhouses,-3.034467,55.867924,Male
http://www.wikidata.org/entity/Q43395811,Patrik Hering,Stirling,-3.9369,56.1166,Male
http://www.wikidata.org/entity/Q43395884,Alexander Baillie,Gattonside,-2.72722,55.6078,Male
http://www.wikidata.org/entity/Q43396082,John Richart,Burnfoot,-4.104181,55.532217,Male
http://www.wikidata.org/entity/Q43396084,Michael Wilson,Darnlaw,-4.313117,55.475817,Male
http://www.wikidata.org/entity/Q43396241,James Kilgour,Perth,-3.431666666,56.39527778,Male
http://www.wikidata.org/entity/Q43390065,John Carfa,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43390302,Robert Wilson,Crook of Devon,-3.55,56.1667,Male
http://www.wikidata.org/entity/Q43392714,David Nisbett,Coldingham,-2.156753,55.886672,Male
http://www.wikidata.org/entity/Q43393044,Thomas Lich (or Leich),Renfrew,-4.366666666,55.86666667,Male
http://www.wikidata.org/entity/Q43393445,Eldest son of Katharine Moor Frissell,Isle of Bute,-5.05636,55.83569,Male
http://www.wikidata.org/entity/Q43391841,John Scot,Duddingston,-3.14673,55.9416,Male
http://www.wikidata.org/entity/Q43395510,Thomas Watson,Dalkeith,-3.068332,55.893642,Male
http://www.wikidata.org/entity/Q43395634,Andrew Ratter,Colvister,-1.068019,60.653839,Male
http://www.wikidata.org/entity/Q43395708,James Gray,Over Gogar,-3.337575,55.922382,Male
http://www.wikidata.org/entity/Q43395757,Donald McCartour,Isle of Bute,-5.05636,55.83569,Male
http://www.wikidata.org/entity/Q43395818,Gowane Andersoun,Alford,-2.71,57.23,Male
http://www.wikidata.org/entity/Q43395859,John McMillan,Dalkeith,-3.068332,55.893642,Male
http://www.wikidata.org/entity/Q43395936,McKolme Anderson,Stirling,-3.9369,56.1166,Male
http://www.wikidata.org/entity/Q43396116,William Semple,Kilbirnie,-4.7,55.75,Male
http://www.wikidata.org/entity/Q43396140,Andro Aitkine,Aberdeen,-2.1,57.15,Male
http://www.wikidata.org/entity/Q43392900,Patrick Tod,"St Cyrus, Ecclesgreig House",-2.43046,56.7835,Male
http://www.wikidata.org/entity/Q43392916,Patrick Smith,Berwickshire,-2.5,55.75,Male
http://www.wikidata.org/entity/Q43393609,James Dalgleish,Pencaitland,-2.89098,55.91,Male
http://www.wikidata.org/entity/Q43390333,Patrick McKaw,Dunagoil,-5.044803,55.736811,Male
http://www.wikidata.org/entity/Q43392548,William Davidson,East Saltoun and West Saltoun,-2.8513,55.8989,Male
http://www.wikidata.org/entity/Q43392845,John Ray,Dumfries,-3.616666666,55.06666667,Male
http://www.wikidata.org/entity/Q43392922,William Mearns,Berwickshire,-2.5,55.75,Male
http://www.wikidata.org/entity/Q43393041,Bargans,Renfrew,-4.366666666,55.86666667,Male
http://www.wikidata.org/entity/Q43393074,James Mure,Dalmellington,-4.383333333,55.31666667,Male
http://www.wikidata.org/entity/Q43393601,Patrick Andersone,Peaston,-2.8768,55.8714,Male
http://www.wikidata.org/entity/Q43396226,Johnne Stevin,Auchmithie,-2.52264,56.5895,Male
http://www.wikidata.org/entity/Q43391908,Mathew Connell,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43395320,John Ewart,Selkirk,-2.833333333,55.53333333,Male
http://www.wikidata.org/entity/Q43395352,Alexander Clerk,Culross,-3.6293,56.0554,Male
http://www.wikidata.org/entity/Q43395394,Johnne Propter,Ellon,-2.086,57.366,Male
http://www.wikidata.org/entity/Q43395480,Archibald Magall,Pencaitland,-2.89098,55.91,Male
http://www.wikidata.org/entity/Q43395489,Thomas Carfray,Pencaitland,-2.89098,55.91,Male
http://www.wikidata.org/entity/Q43395576,Nicolas Inglis,Peebles,-3.18,55.65,Male
http://www.wikidata.org/entity/Q43395758,mid most son of Soirle McAllester,Isle of Bute,-5.05636,55.83569,Male
http://www.wikidata.org/entity/Q43395799,Alexander McKessak,Ross and Cromarty,-5,57.66666667,Male
http://www.wikidata.org/entity/Q43395829,John Boiswell,Auchinleck,-4.3,55.46666667,Male
http://www.wikidata.org/entity/Q43395995,James Jervie,Stirling,-3.9369,56.1166,Male
http://www.wikidata.org/entity/Q43396031,John Alexander,Penpont,-3.485103,55.1356892,Male
http://www.wikidata.org/entity/Q43395485,Robert Dollar,Pencaitland,-2.89098,55.91,Male
http://www.wikidata.org/entity/Q43395512,Robert Pratt,Newbattle,-3.0775,55.8817,Male
http://www.wikidata.org/entity/Q43395596,Beak Nean Finley Vic Ean Vic Homas,Buntoit,-4.664676,57.340454,Male
http://www.wikidata.org/entity/Q43395619,Thomas Cramond,Brechin,-2.655277777,56.73,Male
http://www.wikidata.org/entity/Q43395960,Henry Christian,Reisgill,-3.310505,58.310259,Male
http://www.wikidata.org/entity/Q43395973,James Jock,Glasgow,-4.27,55.87,Male
http://www.wikidata.org/entity/Q43395989,James,Duns,-2.3426,55.7784,Male
http://www.wikidata.org/entity/Q43396003,Nicole Culsetter,Shetland Islands,-1.2689,60.3038,Male
http://www.wikidata.org/entity/Q43396085,Robert Wilson,Ayr,-4.627777777,55.46388889,Male
http://www.wikidata.org/entity/Q43392521,Thom Cockburn,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43392816,William Broun,Dysart,-3.12538,56.12557,Male
http://www.wikidata.org/entity/Q43393036,Adam Harlaw,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43393097,Jon Harlaw,Ormiston,-2.94306,55.9122,Male
http://www.wikidata.org/entity/Q43393199,Jon Broune,Kilmany,-3,56.3667,Male
http://www.wikidata.org/entity/Q43394099,Malcome Toir,Stirling,-3.9369,56.1166,Male
http://www.wikidata.org/entity/Q43394101,John Faw,Shetland Islands,-1.2689,60.3038,Male
http://www.wikidata.org/entity/Q43396131,John Young,Maviston,-3.775419,57.602568,Male
http://www.wikidata.org/entity/Q43390936,Lancelot Crictoun,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43392699,Thomas Carfra,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43392840,Giles Swintoun,Cousland,-2.995274,55.904962,Male
http://www.wikidata.org/entity/Q43393503,Donald Vic McPhaill,Buntoit,-4.664676,57.340454,Male
http://www.wikidata.org/entity/Q43393635,John Forrester,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43393749,James Bog,Inverkip,-4.8735,55.912,Male
http://www.wikidata.org/entity/Q43393851,John MacQueen,Edinburgh,-3.198888888,55.95,Male
http://www.wikidata.org/entity/Q43390668,Thomas Ego,Blelack,-2.924092,57.12002,Male
http://www.wikidata.org/entity/Q43390882,Hew Dunbar,Craigie,-4.49413,55.56112,Male
http://www.wikidata.org/entity/Q43391161,Thomas Finlason,East Saltoun and West Saltoun,-2.8513,55.8989,Male
http://www.wikidata.org/entity/Q43393811,John Tailzour,Oathlaw,-2.858838,56.695459,Male
http://www.wikidata.org/entity/Q43393997,David/doine Tullie,Jedburgh,-2.546,55.477,Male
http://www.wikidata.org/entity/Q43394003,Adam Kirktoun,Jedburgh,-2.546,55.477,Male
http://www.wikidata.org/entity/Q43394120,Patrick Petersone,Shetland Islands,-1.2689,60.3038,Male
http://www.wikidata.org/entity/Q43394132,James Stewart,Perth,-3.431666666,56.39527778,Male
http://www.wikidata.org/entity/Q43394822,Johne Laurie,"Craigie, High Borland",-4.48724,55.5564,Male
http://www.wikidata.org/entity/Q43395417,James Reid,Humbie,-2.86735,55.8544,Male
http://www.wikidata.org/entity/Q43395423,Richard Umpherstone,Aberlady,-2.86,56.01,Male
http://www.wikidata.org/entity/Q43395450,James Vetch,Pencaitland,-2.89098,55.91,Male
http://www.wikidata.org/entity/Q43395526,James Dik,Borthwick,-3.0112,55.8251,Male
http://www.wikidata.org/entity/Q43395707,James Cowingtoun,Ratho,-3.36667,55.9167,Male
http://www.wikidata.org/entity/Q43395972,William Kellie,Paisley,-4.433333333,55.85,Male
http://www.wikidata.org/entity/Q43395979,John Adam,Eyemouth,-2.090555555,55.86944444,Male
http://www.wikidata.org/entity/Q43396081,James Thomson,Darnhaunch,-3.992155,55.531784,Male
http://www.wikidata.org/entity/Q43396081,James Thomson,Darnhaunch,-3.991833,55.531808,Male
http://www.wikidata.org/entity/Q43396086,Thomas Boynde,Welton,-4.358749,55.514405,Male
http://www.wikidata.org/entity/Q43390195,Husband of Elizabeth Rennie,Orkney Islands,-3,59,Male
http://www.wikidata.org/entity/Q43390504,Adam Gillies,North Berwick,-2.717,56.058,Male
http://www.wikidata.org/entity/Q43390518,Andro Currie,Dunfermline,-3.461666666,56.07138889,Male
http://www.wikidata.org/entity/Q43392662,James Frame,Lanark,-3.77702,55.6749,Male
http://www.wikidata.org/entity/Q43392806,Thomas Grig,Auchlee,-1.931149,57.523877,Male
http://www.wikidata.org/entity/Q43392996,John Dicksone,"Penston Farm, Penston",-2.8918846,55.940283,Male
http://www.wikidata.org/entity/Q43393026,George Hutson,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43393176,Jon Dougleish,Flisk,-3.09518,56.3895,Male
http://www.wikidata.org/entity/Q43393662,Thomas Wilson,Galashiels,-2.818888888,55.62055556,Male
http://www.wikidata.org/entity/Q43393703,Lachlan Rattray,Inverness,-4.225833333,57.48388889,Male
http://www.wikidata.org/entity/Q43396123,Thomas Brown,Irvine,-4.661111111,55.61944444,Male
http://www.wikidata.org/entity/Q43396177,William Baird,Howe,-4.049434,55.961612,Male
http://www.wikidata.org/entity/Q43390496,William Barton,Kirkliston,-3.4,55.95,Male
http://www.wikidata.org/entity/Q43390528,William Easone,Auchtergaven,-3.515439,56.500237,Male
http://www.wikidata.org/entity/Q43390762,John Corse,Dysart,-3.12538,56.12557,Male
http://www.wikidata.org/entity/Q43393685,Erick Shayme,Ross and Cromarty,-5,57.66666667,Male
http://www.wikidata.org/entity/Q43393721,Robert Bruce,Forfar,-2.89,56.64305556,Male
http://www.wikidata.org/entity/Q43393859,William Simpson,"Broughton, Scottish Borders",-3.4114,55.6157,Male
http://www.wikidata.org/entity/Q43393948,John Greig,Grange,-1.8083,57.5064,Male
http://www.wikidata.org/entity/Q43394002,Johne Andersone,Crailing,-2.5,55.5,Male
http://www.wikidata.org/entity/Q43394178,(father of James) Robesone,Peebles,-3.18,55.65,Male
http://www.wikidata.org/entity/Q43394446,William Fleck,Humbie,-2.86735,55.8544,Male
http://www.wikidata.org/entity/Q43394475,John Rind,Elgin,-3.315277777,57.64638889,Male
http://www.wikidata.org/entity/Q43394495,George Patersone,Melrose,-2.716666666,55.58333333,Male
http://www.wikidata.org/entity/Q43390582,James Doddes,"Linton, Scottish Borders",-2.358792,55.530357,Male
http://www.wikidata.org/entity/Q43390691,Magnus Linday,Orkney Islands,-3,59,Male
http://www.wikidata.org/entity/Q43390939,John McConeill-Gar,Ross and Cromarty,-5,57.66666667,Male
http://www.wikidata.org/entity/Q43393929,Robert Grieve,Bowerhouse,-2.804606,55.747767,Male
http://www.wikidata.org/entity/Q43393993,George Common,Overtonbush,-2.494478,55.413804,Male
http://www.wikidata.org/entity/Q43394001,Adam Midlemost,Jedburgh,-2.546,55.477,Male
http://www.wikidata.org/entity/Q43394037,Patrick Macgueire,Argyll,-5.25,56.25,Male
http://www.wikidata.org/entity/Q43394062,William Gilmour,Polquhairn,-4.412279,55.416053,Male
http://www.wikidata.org/entity/Q43394128,William Gude,Edinburgh,-3.198888888,55.95,Male
http://www.wikidata.org/entity/Q43394194,John Shand,Elgin,-3.315277777,57.64638889,Male
http://www.wikidata.org/entity/Q43394516,Robert Bainzie,Oyne,-2.54556,57.3211,Male
http://www.wikidata.org/entity/Q43394685,William Hutchen,Kinghorn,-3.17,56.07,Male
http://www.wikidata.org/entity/Q43392576,Steven Malcome,Leckie,-4.105269,56.125931,Male
http://www.wikidata.org/entity/Q43392586,Archie Farquhars,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43392672,John Greinscheills,Dundyvan,-4.033356,55.855754,Male
http://www.wikidata.org/entity/Q43395709,Walter Crawford,Gogar Stone,-3.351235,55.936206,Male
http://www.wikidata.org/entity/Q43395726,George Milton,Sammuelston,-2.825545,55.92742,Male
http://www.wikidata.org/entity/Q43395786,John McNoullar,Ross and Cromarty,-5,57.66666667,Male
http://www.wikidata.org/entity/Q43396080,Matthew Bryce,East Glenbuck,-3.976118,55.539645,Male
http://www.wikidata.org/entity/Q43396089,William Gilmour,Ayr,-4.627777777,55.46388889,Male
http://www.wikidata.org/entity/Q43396130,Alexander Anderson,Inchinnan,-4.41667,55.8833,Male
http://www.wikidata.org/entity/Q43396144,William Wat,Inverkip,-4.8735,55.912,Male
http://www.wikidata.org/entity/Q43396185,Jhone Mcalaster Waten,Caithness,-3.5,58.41666667,Male
http://www.wikidata.org/entity/Q43396186,Alaster Smith,Caithness,-3.5,58.41666667,Male
http://www.wikidata.org/entity/Q43396207,John Rae,Dumfries,-3.616666666,55.06666667,Male
http://www.wikidata.org/entity/Q43390008,George Blyth,Legerwood,-2.66667,55.6833,Male
http://www.wikidata.org/entity/Q43391080,John Robertson,Mains of Lethen,-3.777354,57.545634,Male
http://www.wikidata.org/entity/Q43391436,Thomas Brounhill,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43391461,Gilbert Mowat,Wick,-3.089,58.454,Male
http://www.wikidata.org/entity/Q43391647,Alexander Mowat,Turriff,-2.46114,57.539,Male
http://www.wikidata.org/entity/Q43391726,Moress,Auchattie,-2.513377,57.039328,Male
http://www.wikidata.org/entity/Q43395035,Alexander Huntar,East Saltoun and West Saltoun,-2.8513,55.8989,Male
http://www.wikidata.org/entity/Q43395177,James Campbell,Winton House,-2.9005,55.9152,Male
http://www.wikidata.org/entity/Q43395217,John Harper,Wick,-3.089,58.454,Male
http://www.wikidata.org/entity/Q43395543,William Cockburn,Borthwick,-3.0112,55.8251,Male
http://www.wikidata.org/entity/Q43391614,William Falconner,Upper Kinneil,-3.645318,55.99669,Male
http://www.wikidata.org/entity/Q43394926,Thomas Wilson,Dumfries,-3.616666666,55.06666667,Male
http://www.wikidata.org/entity/Q43395003,Walter Ledy,Penick,-3.783964,57.583936,Male
http://www.wikidata.org/entity/Q43395209,Patrick Barnett,Balbeggie,-3.34978,56.4512,Male
http://www.wikidata.org/entity/Q43395334,Johne Young,Inverkeithing,-3.383333333,56.03333333,Male
http://www.wikidata.org/entity/Q43395392,Charles Wat,Prestonpans,-2.961,55.9597,Male
http://www.wikidata.org/entity/Q43395475,William Hunter,Pencaitland,-2.89098,55.91,Male
http://www.wikidata.org/entity/Q43391607,Archibald Liddell,Eyemouth,-2.090555555,55.86944444,Male
http://www.wikidata.org/entity/Q43392158,Alexander Lyle,Paisley,-4.433333333,55.85,Male
http://www.wikidata.org/entity/Q43395009,Alexander Bell,Drumduan,-3.813491,57.586391,Male
http://www.wikidata.org/entity/Q43395028,Edward Dickson,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43395050,George Gledd,Winton House,-2.9005,55.9152,Male
http://www.wikidata.org/entity/Q43395068,John Task,East Barns,-2.4548,55.978,Male
http://www.wikidata.org/entity/Q43395073,Jon Russell,"Nisbet, Scottish Borders",-2.51667,55.5167,Male
http://www.wikidata.org/entity/Q43395200,John Dougall,Greenock,-4.766666666,55.95,Male
http://www.wikidata.org/entity/Q43395212,Marshall Sutherland,Wick,-3.089,58.454,Male
http://www.wikidata.org/entity/Q43395454,Alexander Bell,Pencaitland,-2.89098,55.91,Male
http://www.wikidata.org/entity/Q43391257,George Lacost,East Saltoun and West Saltoun,-2.8513,55.8989,Male
http://www.wikidata.org/entity/Q43393954,John Simpsone,Kirkurd,-3.3889174,55.684214,Male
http://www.wikidata.org/entity/Q43393958,John Sibbald,Ladyurd,-3.354136,55.668525,Male
http://www.wikidata.org/entity/Q43394030,Patrick Adamson,St Andrews,-2.798888888,56.33888889,Male
http://www.wikidata.org/entity/Q43394083,Donald Moir,Inverness,-4.225833333,57.48388889,Male
http://www.wikidata.org/entity/Q43394091,Andrew Duncane,Shetland Islands,-1.2689,60.3038,Male
http://www.wikidata.org/entity/Q43394103,George Semple,Killallan,-4.5865,55.8867,Male
http://www.wikidata.org/entity/Q43394118,Oliver Leask,Orkney Islands,-3,59,Male
http://www.wikidata.org/entity/Q43394124,Geordie Archobald,Selkirk,-2.833333333,55.53333333,Male
http://www.wikidata.org/entity/Q43394184,Thomas Cors,Westray,-3,59.3,Male
http://www.wikidata.org/entity/Q43394428,Lachlan McKirdy,Kingarth,-5.03333,55.75,Male
http://www.wikidata.org/entity/Q43394591,James Wodrow,Erskine,-4.46234,55.9005,Male
http://www.wikidata.org/entity/Q43394770,Robert Maxwell,Dalgety Bay,-3.36755,56.0429,Male
http://www.wikidata.org/entity/Q43394832,James Hudstoun,Clackmannan,-3.74652,56.1091,Male
http://www.wikidata.org/entity/Q43394845,Hector Munro,Ross and Cromarty,-5,57.66666667,Male
http://www.wikidata.org/entity/Q43394893,John Douglas,Tranent,-2.95417,55.9447,Male
http://www.wikidata.org/entity/Q43391118,Nicoll Wadie,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43391129,Patrick Meikle,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43391140,Jon Bartleman,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43394623,David Zeman,Pittenweem,-2.728611111,56.21305556,Male
http://www.wikidata.org/entity/Q43394636,Patrik Stewart,St Andrews,-2.798888888,56.33888889,Male
http://www.wikidata.org/entity/Q43394755,John Myllar,Cairnie,-3.3075,56.3722,Male
http://www.wikidata.org/entity/Q43394959,Thomas McKane More McAllane McEuoch,Ross and Cromarty,-5,57.66666667,Male
http://www.wikidata.org/entity/Q43395074,Jon Lyll,Boggs,-2.875598,55.925539,Male
http://www.wikidata.org/entity/Q43395079,David Schankis,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43395117,Alexander Hay,Nether Kinmundy,-1.917326,57.490004,Male
http://www.wikidata.org/entity/Q43395124,Samuel Fairlie,Fouldean,-2.125026,55.795812,Male
